h3_cell,risk_debiased,exposure,severity_score,peak_dow,blindspot_flag,lat,lon,poi_demand,police_station,is_treated,deterrence_effect,violation_count
896189248c3ffff,0.0015028387857855,2,1.0,5,0,12.888746864723522,77.58046715945375,0.0,J.P. Nagar,0,0.0,2
896189248cbffff,8.916451555597733e-05,35,1.4285714285714286,2,0,12.89195117707808,77.58112245135057,0.0,J.P. Nagar,0,0.0,19
89618924903ffff,0.0015010689290582,1,1.0,4,0,12.881377026374157,77.55087307866201,0.0,Thalagattapura,0,0.0,1
89618924907ffff,0.0002661435762859,9,2.0,6,0,12.880319609396086,77.54784882245777,0.0,Thalagattapura,0,0.0,3
8961892490bffff,7.799061119304807e-05,35,1.1428571428571428,2,0,12.884580886477108,77.55152782892718,0.0,Thalagattapura,0,0.0,8
8961892490fffff,2.671356014926977e-05,117,1.276923076923077,6,0,12.883523423553802,77.54850351671624,0.0,Thalagattapura,0,0.0,32
89618924913ffff,0.0042246786403849,1,1.0,5,0,12.87923054368158,77.55324267089767,0.0,Thalagattapura,0,0.0,1
89618924923ffff,0.0005904119036531,4,1.0,6,0,12.881408496779583,77.54245526390557,0.0,Thalagattapura,0,0.0,2
89618924933ffff,9.746252630577092e-06,325,1.144,6,0,12.879262192116222,77.54482469012045,0.0,Thalagattapura,1,-208.09583333333336,55
8961892493bffff,0.0001471830506179,20,1.3857142857142857,6,0,12.882465960317532,77.54547932837262,0.0,Thalagattapura,0,0.0,15
89618924953ffff,0.0001938708619125,12,1.0,5,0,12.88669581133977,77.55757682491402,0.0,Thalagattapura,0,0.0,5
89618924957ffff,0.0003006523313076,9,1.0,6,0,12.885638349076189,77.55455226499619,0.0,Thalagattapura,0,0.0,4
8961892498bffff,0.0007286672027344,6,1.0,3,0,12.877083975488292,77.55561229341569,0.0,Thalagattapura,0,0.0,4
896189249a7ffff,0.0026692938614441,1,1.0,4,0,12.872854675866863,77.54351546894281,0.0,Thalagattapura,0,0.0,1
896189249abffff,0.00123233134544,2,2.5,3,0,12.8771158019386,77.54719414664292,0.0,Thalagattapura,0,0.0,2
896189249afffff,1.4457331412953274e-05,210,1.5275510204081633,6,0,12.87605843062557,77.54417007031073,0.0,Thalagattapura,0,0.0,71
896189249cbffff,0.0016987763530199,2,1.0,6,1,12.884549275385066,77.55994659038392,0.0,Thalagattapura,0,0.0,4
89618924a03ffff,8.133097843681494e-05,42,1.2571428571428571,0,0,12.911208343428934,77.57663272339414,0.0,J.P. Nagar,0,0.0,73
89618924a07ffff,4.8281813926570376e-06,660,1.3125,5,0,12.91015060802967,77.57360720829021,0.0,J.P. Nagar,1,-208.09583333333336,193
89618924a0bffff,0.004133632898598,1,1.0,3,0,12.914412570556657,77.5772879949045,0.0,J.P. Nagar,0,0.0,1
89618924a0fffff,1.5552538458620505e-05,200,1.2,5,0,12.913354789363588,77.574262423783,0.0,K.S. Layout,0,0.0,31
89618924a17ffff,0.0004451908266668,6,1.0,6,0,12.908004122768984,77.57597747034097,0.0,J.P. Nagar,0,0.0,8
89618924a1bffff,0.0001036309488274,30,1.0,6,0,12.91226607835788,77.57965836229366,0.0,J.P. Nagar,0,0.0,40
89618924a23ffff,0.0018224245873359,2,1.0,6,0,12.911239225578088,77.56821165296496,0.0,K.S. Layout,0,0.0,2
89618924a27ffff,0.0028422540480074,1,1.0,1,0,12.910181443008211,77.56518645328696,0.0,K.S. Layout,0,0.0,2
89618924a2bffff,0.0004657405834925,8,2.25,2,0,12.914443321768651,77.56886677487815,0.0,K.S. Layout,0,0.0,4
89618924a2fffff,0.0001079182268391,30,1.5,5,0,12.913385493381838,77.56584151918258,0.0,K.S. Layout,0,0.0,8
89618924a33ffff,0.0001218300556966,24,1.25,2,0,12.909092872171389,77.57058181699108,0.0,K.S. Layout,0,0.0,17
89618924a3bffff,4.140943599064328e-05,78,1.0,5,0,12.912297007700309,77.57123697646674,0.0,K.S. Layout,0,0.0,25
89618924a43ffff,2.8467111596348905e-05,140,1.5,2,0,12.91867463061458,77.58096903580913,0.0,Jayanagara,0,0.0,37
89618924a47ffff,2.6749480386401485e-06,1250,1.3134210526315788,2,0,12.917616804130882,77.57794328487263,0.0,Jayanagara,1,-208.09583333333336,179
89618924a4bffff,3.073789021438519e-05,117,1.0615384615384615,5,0,12.92187891637574,77.58162440025595,0.0,Jayanagara,1,-208.09583333333336,106
89618924a4fffff,0.0001153233474666,25,1.0,1,0,12.920821044130326,77.57859859329918,0.0,Jayanagara,0,0.0,6
89618924a53ffff,3.094589335827375e-05,88,1.0,1,0,12.916528131486958,77.58333950852602,0.0,Jayanagara,0,0.0,12
89618924a57ffff,7.624637934333196e-05,54,1.1111111111111112,2,0,12.915470351268208,77.58031368982193,0.0,J.P. Nagar,0,0.0,14
89618924a5bffff,1.268686812276015e-05,230,1.065217391304348,3,0,12.91973245659429,77.58399491053271,0.0,Jayanagara,0,0.0,98
89618924a63ffff,9.351520905041778e-06,432,1.275,2,0,12.918705298139068,77.57254735078503,0.0,Banashankari,1,-208.09583333333336,168
89618924a6bffff,0.0001044839171739,24,1.0,4,0,12.921909453006345,77.57320256562895,0.0,Banashankari,0,0.0,7
89618924a6fffff,0.0040385065832198,1,1.0,1,0,12.92085153349821,77.57017707406985,0.0,Banashankari,0,0.0,1
89618924a73ffff,1.2808531938067909e-06,2660,1.073859649122807,4,0,12.916558977154455,77.57491765773244,0.0,Jayanagara,1,-208.09583333333336,319
89618924a77ffff,1.4304539166569448e-05,260,1.1057692307692308,4,0,12.91550114969663,77.57189215439784,0.0,K.S. Layout,0,0.0,62
89618924a7bffff,0.0001765554425103,20,1.0,6,0,12.919763171381009,77.57557291013913,0.0,Jayanagara,0,0.0,5
89618924a87ffff,0.0030546486312309,1,1.0,2,0,12.90265329845601,77.57769249045654,0.0,J.P. Nagar,0,0.0,2
89618924a8bffff,2.638815643521434e-05,119,1.0,0,0,12.90691519480368,77.58137341326427,0.0,J.P. Nagar,0,0.0,28
89618924a8fffff,6.330870535607212e-05,56,1.8125,5,0,12.905857551930492,77.57834776261159,0.0,J.P. Nagar,1,-208.09583333333336,16
89618924a93ffff,0.0042117354904676,1,1.0,0,0,12.901564153569096,77.58308843778201,0.0,J.P. Nagar,0,0.0,2
89618924a9bffff,0.001062557582326,4,2.5,3,0,12.904768492137611,77.5837438035082,0.0,J.P. Nagar,0,0.0,2
89618924aa3ffff,0.00016261917381,21,1.0,2,0,12.903742264817788,77.57229683267205,0.0,J.P. Nagar,0,0.0,16
89618924aabffff,4.429776724955466e-06,666,1.351351351351351,3,0,12.906946433173966,77.57295201125342,0.0,J.P. Nagar,1,-208.09583333333336,65
89618924ab7ffff,0.0008509116269561,4,1.0,2,0,12.900538102982402,77.57164167254551,0.0,K.S. Layout,0,0.0,2
89618924abbffff,0.000921081970631,4,1.0,6,0,12.90479990859809,77.57532223574441,0.0,J.P. Nagar,0,0.0,5
89618924ac3ffff,4.836113008546859e-06,675,1.35,4,0,12.91117718875421,77.58505459033769,0.0,J.P. Nagar,1,-208.09583333333336,174
89618924ac7ffff,0.0001982530006597,14,1.0,4,0,12.910119500570376,77.5820287598924,0.0,J.P. Nagar,0,0.0,37
89618924acbffff,1.736016872992123e-05,198,1.181818181818182,4,0,12.914381546759694,77.58571001144226,0.0,J.P. Nagar,0,0.0,109
89618924ad3ffff,4.571517551161804e-05,72,1.8333333333333333,5,0,12.90903047912735,77.58742508588911,0.0,J.P. Nagar,0,0.0,18
89618924ad7ffff,0.0008364597238622,4,2.5,4,0,12.90797283720641,77.58439918769321,0.0,J.P. Nagar,0,0.0,2
89618924adbffff,2.816142604973966e-05,126,1.6055555555555554,5,0,12.91223487644506,77.58808054455034,0.0,J.P. Nagar,1,-208.09583333333336,40
89618924b1bffff,0.0005260773274593,5,1.0,1,0,12.904861924373709,77.5584814900284,0.0,K.S. Layout,0,0.0,7
89618924b27ffff,0.0017474458277796,2,1.0,0,0,12.902776953432564,77.54401352338395,0.0,K.S. Layout,0,0.0,2
89618924b2bffff,2.8843948154513773e-05,125,2.352,3,0,12.90703851405703,77.54769258583485,0.0,K.S. Layout,0,0.0,73
89618924b2fffff,2.7559403686719176e-05,130,2.2884615384615383,6,0,12.905980682774189,77.54466819716752,0.0,K.S. Layout,0,0.0,61
89618924b43ffff,0.0004350838767764,8,1.75,1,0,12.911269835276787,77.55979137930093,0.0,K.S. Layout,0,0.0,5
89618924b47ffff,0.0005002714359838,4,1.0,4,0,12.910212005581158,77.55676649513339,0.0,K.S. Layout,0,0.0,2
89618924b4bffff,0.0011567356050662,4,1.0,5,0,12.914473800470844,77.56044635161403,0.0,K.S. Layout,0,0.0,7
89618924b57ffff,0.0006773712821479,4,1.0,2,0,12.908065876570664,77.55913642543926,0.0,K.S. Layout,0,0.0,2
89618924b63ffff,1.4293614098412198e-05,245,3.1904761904761907,4,0,12.911300172600203,77.55137190265266,0.0,K.S. Layout,1,-208.09583333333336,76
89618924b67ffff,9.644183781806908e-05,39,3.243589743589744,5,0,12.910242295823604,77.54834733408002,0.0,K.S. Layout,0,0.0,21
89618924b6bffff,0.003831991887894,1,4.0,0,1,12.914504006738404,77.55202672536275,0.0,Banashankari,0,0.0,4
89618924b77ffff,3.2041267695077904e-05,102,2.176470588235294,4,0,12.90809634495998,77.55071709839109,0.0,K.S. Layout,0,0.0,59
89618924b87ffff,0.0012918264162949,3,4.0,6,0,12.895250107050671,77.5565167944946,0.0,K.S. Layout,0,0.0,3
89618924b8bffff,0.002790682101857,1,1.0,4,0,12.8995116854431,77.56019645851602,0.0,K.S. Layout,0,0.0,1
89618924b93ffff,0.0042117354904676,1,1.0,0,1,12.894161288890071,77.56191140059377,0.0,K.S. Layout,0,0.0,8
89618924bb3ffff,0.0036888352392082,1,4.0,2,0,12.894192506712088,77.55349219039736,0.0,K.S. Layout,0,0.0,1
89618924bc3ffff,0.0047589758918439,1,1.0,6,0,12.903773361747138,77.56387637685451,0.0,K.S. Layout,0,0.0,1
89618924bd3ffff,0.0028082577475741,1,1.0,6,1,12.901626975958582,77.56624639794883,0.0,K.S. Layout,0,0.0,4
89618924c33ffff,0.0048252072944815,1,2.0,1,0,12.87163531345766,77.5825863715485,0.0,J.P. Nagar,0,0.0,1
89618924c3bffff,0.0043802883282526,1,1.0,1,0,12.874839677632092,77.58324166472549,0.0,Thalagattapura,0,0.0,1
89618924c53ffff,0.0005159573247364,6,1.0,5,0,12.879068223278562,77.59534452544368,0.0,Hulimavu,0,0.0,8
89618924c5bffff,1.3393253931965257e-05,250,1.0,0,0,12.8822727775277,77.59600006109679,0.0,J.P. Nagar,0,0.0,92
89618924c83ffff,0.0001882232438209,16,1.0,0,0,12.866250072999598,77.59272256742267,0.0,Hulimavu,0,0.0,5
89618924cafffff,0.0005362984658011,4,1.0,5,0,12.868430955996756,77.58193109682601,0.0,Thalagattapura,0,0.0,2
89618924cc7ffff,4.99840935019557e-05,77,1.0,1,0,12.872659134753016,77.59403350951611,0.0,Hulimavu,0,0.0,50
89618924ccbffff,1.6122945198240124e-05,204,1.0084033613445378,3,0,12.876920765226062,77.59771497671579,0.0,Hulimavu,0,0.0,231
89618924ccfffff,2.83626835341895e-06,1350,1.005,0,0,12.875863675679929,77.59468900825031,0.0,Hulimavu,1,-208.09583333333336,294
89618924d1bffff,0.0043802883282526,1,1.0,1,0,12.867406945316132,77.57048571474833,0.0,Thalagattapura,0,0.0,2
89618924d57ffff,0.0018661160077858,2,1.0,6,1,12.87061112588724,77.571140783915,0.0,Thalagattapura,0,0.0,5
89618924d63ffff,0.0036258398537075,1,1.0,4,1,12.873847814287242,77.56337628064597,0.0,Thalagattapura,0,0.0,3
89618924d73ffff,0.0003020989451998,10,1.0,0,0,12.871700943410463,77.56574606177256,0.0,Thalagattapura,0,0.0,18
89618924dcbffff,0.0042475993935006,1,1.0,1,0,12.869521130081727,77.5765357956236,0.0,Thalagattapura,0,0.0,1
89618924e0bffff,0.0004345492430573,6,1.5,0,0,12.899385328230869,77.59388120076615,0.0,J.P. Nagar,0,0.0,8
89618924e23ffff,3.67622046211126e-05,70,1.0,6,0,12.896212954754912,77.58480343584444,0.0,J.P. Nagar,0,0.0,11
89618924e27ffff,0.0030104303020772,1,1.0,6,0,12.895155496018043,77.58177776170383,0.0,J.P. Nagar,0,0.0,2
89618924e2bffff,1.1777303118960544e-05,288,1.1388888888888888,1,0,12.899417326070708,77.5854588206668,0.0,J.P. Nagar,0,0.0,53
89618924e33ffff,0.0026220435149397,1,1.0,5,0,12.894066002470453,77.58717381136577,0.0,J.P. Nagar,0,0.0,1
89618924e47ffff,7.909606595010513e-05,32,1.0,1,0,12.902589836914537,77.59453675362701,0.0,J.P. Nagar,0,0.0,52
89618924e4bffff,0.0013386072376012,2,1.0,3,0,12.906851900498774,77.59821860608804,0.0,J.P. Nagar,0,0.0,2
89618924e4fffff,0.0001198368124141,36,1.0,1,0,12.905794352099283,77.59519232495015,0.0,J.P. Nagar,0,0.0,17
89618924e53ffff,0.0003266700305252,12,1.0,4,0,12.901500241489831,77.59993366270427,0.0,J.P. Nagar,0,0.0,5
89618924e5bffff,0.0006354434511813,6,1.75,5,0,12.904704841696097,77.60058932759267,0.0,J.P. Nagar,0,0.0,3
89618924e67ffff,1.910167619353213e-05,162,1.411111111111111,2,0,12.9026217039189,77.58611422394796,0.0,J.P. Nagar,1,-208.09583333333336,33
89618924e6bffff,1.821662964573969e-05,153,1.1764705882352942,1,0,12.90688368393696,77.58979561162617,0.0,J.P. Nagar,1,-208.09583333333336,46
89618924e6fffff,1.3267412246239156e-05,261,1.4293103448275863,1,0,12.90582608827822,77.58676964568852,0.0,J.P. Nagar,1,-208.09583333333336,69
89618924e7bffff,1.860619426010505e-05,170,1.4852941176470589,6,0,12.90473680319528,77.59216616754131,0.0,J.P. Nagar,0,0.0,30
89618924e83ffff,0.000123206331759,28,1.0,0,0,12.888681905892136,77.59731118778471,0.0,Hulimavu,0,0.0,7
89618924e87ffff,0.0043058860751933,1,1.0,5,0,12.88762463263656,77.59428511900035,0.0,J.P. Nagar,0,0.0,1
89618924e8bffff,3.637268521800969e-05,96,1.375,1,0,12.891886479964894,77.59796677882072,0.0,J.P. Nagar,0,0.0,23
89618924e8fffff,0.0001791635409069,18,1.5,2,0,12.890829160911844,77.59494065402704,0.0,J.P. Nagar,0,0.0,8
89618924e97ffff,2.5130334062060165e-05,126,1.0,1,0,12.885477338405972,77.59665561521027,0.0,J.P. Nagar,0,0.0,43
89618924ebbffff,0.0003045828691806,9,1.0,2,0,12.889771841399032,77.59191465295126,0.0,J.P. Nagar,0,0.0,4
89618924ec7ffff,2.378800143656914e-05,144,1.0,4,0,12.895091060602953,77.59862238831892,0.0,J.P. Nagar,0,0.0,168
89618924ecbffff,0.0045794853894485,1,1.0,1,0,12.899353057908236,77.602304376805,0.0,Mico Layout,0,0.0,1
89618924ecfffff,0.0003400940687868,8,1.0,4,0,12.898295647785035,77.59927801627988,0.0,J.P. Nagar,0,0.0,5
89618924edbffff,0.0038798238908137,1,4.0,2,0,12.897205788825064,77.60467512104476,0.0,Mico Layout,0,0.0,1
89618925123ffff,8.098090792246403e-06,420,1.134126984126984,6,0,12.93345253875046,77.63176943519346,0.0,Adugodi,0,0.0,575
8961892512bffff,0.0016179428801658,1,1.0,4,0,12.936657594508052,77.63242573356239,0.0,Ashok Nagar,0,0.0,1
8961892512fffff,1.1040901569274986e-05,234,1.0833333333333333,1,0,12.935599778128816,77.62939787951096,0.0,Adugodi,1,-208.09583333333336,34
89618925133ffff,9.585762720289303e-06,280,1.241176470588235,3,0,12.931305213783224,77.63414102093309,0.0,Adugodi,0,0.0,119
89618925137ffff,0.0001297284114917,20,1.0,0,0,12.930247489251066,77.63111315530327,0.0,Adugodi,0,0.0,21
89618925167ffff,4.2185494730205015e-05,65,1.0,1,0,12.939862656502562,77.63308205041064,0.0,Ashok Nagar,0,0.0,21
8961892516bffff,0.0018247826048983,1,1.0,3,0,12.944125631504862,77.63676647547399,0.0,Ashok Nagar,0,0.0,1
8961892517bffff,0.0025163554125482,1,1.0,2,0,12.941978378269669,77.6391382414446,0.0,Ashok Nagar,0,0.0,1
896189251a3ffff,6.529530926632166e-05,39,1.0,2,0,12.925952675128206,77.63585628174273,0.0,Adugodi,0,0.0,31
896189251a7ffff,3.075863570857441e-06,987,1.501063829787234,5,0,12.924895042451425,77.63282840454069,0.0,Adugodi,1,-208.09583333333336,120
896189251afffff,7.098145887458802e-06,512,1.359375,1,0,12.92810012497215,77.63348470349756,0.0,Adugodi,0,0.0,68
896189251b3ffff,7.89762956045129e-05,48,1.5,6,0,12.92380513973153,77.63822789003127,0.0,Adugodi,0,0.0,11
89618925213ffff,0.0028082577475741,1,1.0,6,1,12.96111581289884,77.6683681291835,0.0,HAL Old Airport,0,0.0,5
89618925217ffff,0.0001399732658656,25,1.0,5,0,12.960057823072775,77.66533869160132,0.0,Jeevanbheemanagar,0,0.0,25
8961892522bffff,3.998482065265569e-05,60,1.846938775510204,0,0,12.9665000820184,77.65822152458404,0.0,Jeevanbheemanagar,0,0.0,88
89618925233ffff,0.0047601877531662,1,1.0,6,0,12.961147291426412,77.65993702609022,0.0,Jeevanbheemanagar,0,0.0,1
89618925237ffff,5.461363957909208e-06,648,1.832363315696649,0,0,12.960089253632258,77.65690790311183,0.0,Jeevanbheemanagar,1,-208.09583333333336,88
8961892524bffff,0.0042627616829204,1,1.0,3,0,12.973938196133684,77.67099626871038,0.0,Banaswadi,0,0.0,1
89618925267ffff,4.427669578592383e-05,81,1.3333333333333333,5,0,12.969705505243727,77.65887836305738,0.0,Jeevanbheemanagar,0,0.0,15
8961892526fffff,7.960872364148074e-06,390,1.272386587771203,3,0,12.972910934462128,77.65953522002303,0.0,Jeevanbheemanagar,1,-208.09583333333336,103
8961892528bffff,0.0028082577475741,1,1.0,6,0,12.958968175683598,77.67074064561463,0.0,HAL Old Airport,0,0.0,2
8961892528fffff,2.66699261859177e-05,140,1.0630416666666669,6,0,12.95791023212782,77.66771114053958,0.0,HAL Old Airport,0,0.0,293
896189252abffff,2.753080954953048e-05,130,2.1538461538461537,6,0,12.958999832392395,77.66230937755572,0.0,Jeevanbheemanagar,0,0.0,17
896189252afffff,6.610242226038703e-05,72,3.333333333333333,5,0,12.957941840869058,77.65928018705607,0.0,Jeevanbheemanagar,0,0.0,30
896189252bbffff,0.0047589758918439,1,1.0,6,0,12.956852287717664,77.66468175899135,0.0,HAL Old Airport,0,0.0,1
896189252c3ffff,0.0010967877875285,4,3.0,0,0,12.96323178994276,77.67442737492003,0.0,HAL Old Airport,0,0.0,4
89618925303ffff,0.0003086456571466,9,1.0,6,0,12.955857094253211,77.64479264694246,0.0,Jeevanbheemanagar,0,0.0,4
89618925307ffff,1.600234034625405e-05,168,1.0,2,0,12.954799052414508,77.641764141883,0.0,Jeevanbheemanagar,1,-208.09583333333336,33
8961892530bffff,1.2100763665019677e-06,2200,1.2587243867243867,4,0,12.959062323601188,77.64544922429569,0.0,Jeevanbheemanagar,1,-208.09583333333336,629
8961892530fffff,2.7242892026671737e-05,84,1.0,5,0,12.958004236277556,77.64242066320278,0.0,Jeevanbheemanagar,0,0.0,25
8961892531bffff,0.0002702239364224,12,1.0,6,0,12.956915135305682,77.64782127560444,0.0,Jeevanbheemanagar,0,0.0,17
8961892532bffff,0.0003329620877323,9,1.0,4,0,12.959093158251644,77.63702033959996,0.0,Halasur,0,0.0,9
8961892533bffff,0.0011388211545621,2,1.0,2,0,12.956946148167734,77.6393922257221,0.0,Halasur,0,0.0,2
89618925343ffff,4.36120521680272e-05,81,1.0,3,0,12.963325691016143,77.64913456086612,0.0,Jeevanbheemanagar,0,0.0,100
89618925347ffff,0.0008732943425615,4,2.5,1,0,12.962267559026811,77.64610582013539,0.0,Jeevanbheemanagar,0,0.0,2
8961892534bffff,0.002686944043401,1,1.0,1,0,12.96653097795081,77.64979123122899,0.0,Jeevanbheemanagar,0,0.0,1
89618925353ffff,0.0004535939692635,8,1.25,0,0,12.961178495844646,77.65150671728075,0.0,Jeevanbheemanagar,0,0.0,6
89618925357ffff,1.248649092439302e-06,2496,1.4599664723515058,6,0,12.960120410127333,77.64847790899147,0.0,Jeevanbheemanagar,1,-208.09583333333336,518
89618925363ffff,4.268954149132249e-06,816,1.7866797710547708,6,0,12.96335644317602,77.64070521174853,0.0,Jeevanbheemanagar,1,-208.09583333333336,213
89618925367ffff,4.205192284089748e-06,800,1.03,5,0,12.962298263308003,77.63767678582049,0.0,Halasur,1,-208.09583333333336,140
8961892536bffff,3.299225457655557e-06,1000,1.5700530944084952,5,0,12.96656159977482,77.64136173248946,0.0,Jeevanbheemanagar,1,-208.09583333333336,296
8961892536fffff,0.0001591599049698,16,2.25,4,0,12.965503374430837,77.63833325052524,0.0,Jeevanbheemanagar,0,0.0,5
89618925373ffff,2.1501909521139204e-06,1428,1.4805375996552468,6,0,12.961209426228724,77.64307720300786,0.0,Jeevanbheemanagar,1,-208.09583333333336,181
89618925377ffff,1.263638135471826e-05,208,1.0384615384615383,1,0,12.960151292633224,77.64004870949294,0.0,Halasur,1,-208.09583333333336,74
8961892537bffff,0.0027659940946866,1,1.0,3,0,12.964414622246732,77.64373376129886,0.0,Jeevanbheemanagar,0,0.0,1
89618925383ffff,0.0029103305094531,1,1.0,1,0,12.948357251261465,77.64888007052255,0.0,HAL Old Airport,0,0.0,2
896189253a3ffff,0.0003106861995448,8,1.0,2,0,12.948388703037995,77.64045115469686,0.0,Ashok Nagar,0,0.0,4
896189253abffff,4.472128643031325e-05,54,1.0,2,0,12.95159387466088,77.64110763904789,0.0,Jeevanbheemanagar,0,0.0,28
896189253afffff,0.0003271283915191,6,1.0,3,0,12.950535877553884,77.6380793136322,0.0,Ashok Nagar,0,0.0,3
896189253c3ffff,8.886062177454255e-05,40,1.9,5,0,12.955825855338745,77.65322217673211,0.0,Jeevanbheemanagar,0,0.0,23
896189253c7ffff,0.0025647110807329,1,1.0,0,0,12.954767861354457,77.65019335692655,0.0,Jeevanbheemanagar,0,0.0,1
896189253cbffff,1.0727426914644733e-05,338,1.891025641025641,2,0,12.959031215006524,77.65387890369848,0.0,Jeevanbheemanagar,1,-208.09583333333336,44
896189253cfffff,2.7520661069490053e-05,150,1.18,2,0,12.957973175560554,77.65085002785956,0.0,Jeevanbheemanagar,0,0.0,66
896189253d3ffff,0.0027293163985714,1,1.0,2,0,12.95367844947419,77.65559435560154,0.0,HAL Old Airport,0,0.0,1
896189253d7ffff,0.0003770512428017,8,2.5,1,0,12.952620501759805,77.65256546825445,0.0,Jeevanbheemanagar,0,0.0,15
89618925403ffff,8.645290026834223e-07,3168,1.0584175084175085,1,0,12.925788117578264,77.67800356819558,0.0,Bellandur,1,-208.09583333333336,793
89618925407ffff,1.6290931679495558e-06,1776,1.1712735462735462,1,0,12.92473072346298,77.67497411796947,0.0,Bellandur,1,-208.09583333333336,268
8961892540bffff,2.7934426250729327e-06,893,1.2198581560283688,4,0,12.928993897263975,77.67866067108064,0.0,Bellandur,1,-208.09583333333336,206
8961892540fffff,0.000121297218762,24,1.0,4,0,12.92793645767446,77.67563116483235,0.0,Bellandur,0,0.0,16
89618925417ffff,0.000345134796776,9,1.0,3,0,12.922582344143182,77.67734648380409,0.0,Bellandur,0,0.0,7
8961892541bffff,1.08646111592158e-06,2324,1.0900564581717764,2,0,12.926845510906242,77.68103314188804,0.0,Bellandur,1,-208.09583333333336,781
89618925423ffff,0.0018385157889459,2,1.0,5,1,12.925821576145031,77.6695725227734,0.0,Bellandur,0,0.0,23
89618925427ffff,0.002686944043401,1,1.0,1,0,12.924764134227722,77.6665433869815,0.0,Bellandur,0,0.0,1
89618925433ffff,7.675506691566371e-06,390,1.1538461538461535,3,0,12.923673328571676,77.67194479121909,0.0,Bellandur,1,-208.09583333333336,78
89618925437ffff,8.129141547693476e-06,385,1.6761904761904762,3,0,12.922615932915704,77.66891558795382,0.0,Bellandur,1,-208.09583333333336,81
8961892543bffff,0.0040385065832198,1,1.0,1,0,12.926879017297711,77.67260178206016,0.0,Bellandur,0,0.0,1
89618925443ffff,0.0028422540480074,1,1.0,1,0,12.933257167422417,77.68234747819845,0.0,HAL Old Airport,0,0.0,1
89618925447ffff,0.0029966344814332,1,1.0,3,0,12.932199683178975,77.67931779245983,0.0,Bellandur,0,0.0,1
89618925453ffff,5.698394567405173e-07,5460,1.5491527039613826,2,0,12.931108774035977,77.68472005396784,0.0,HAL Old Airport,1,-208.09583333333336,1137
89618925457ffff,2.799709378529712e-05,90,1.0,4,0,12.930051336054929,77.68169030079558,0.0,HAL Old Airport,0,0.0,29
8961892549bffff,0.0003200303284498,9,1.0,1,0,12.91934258443281,77.6851209577532,0.0,HAL Old Airport,0,0.0,8
896189254a3ffff,5.047922871286508e-06,800,2.4643333333333333,6,0,12.918319273844617,77.67366007972026,0.0,Bellandur,1,-208.09583333333336,138
896189254a7ffff,7.428212707626432e-06,490,1.9095238095238087,1,0,12.917261969955677,77.67063086501005,0.0,Bellandur,1,-208.09583333333336,68
896189254abffff,0.0001449253066256,32,2.6875,1,0,12.921524995512572,77.67431708959897,0.0,Bellandur,0,0.0,14
896189254b3ffff,0.0051308182684987,1,1.0,6,0,12.916170816110156,77.6760323704993,0.0,Bellandur,0,0.0,1
896189254b7ffff,1.0175382512527082e-05,348,1.0948275862068966,6,0,12.915113558480368,77.67300308833273,0.0,Bellandur,1,-208.09583333333336,65
896189254cbffff,3.9784709214447306e-05,90,2.2,3,0,12.928960295154974,77.68709265963436,0.0,HAL Old Airport,0,0.0,14
896189254cfffff,8.611825454589472e-06,330,1.0340909090909092,2,0,12.927902903435582,77.68406283903744,0.0,HAL Old Airport,0,0.0,55
896189254d7ffff,0.0007010310178367,4,1.0,3,0,12.92254848175214,77.68577817321759,0.0,HAL Old Airport,0,0.0,2
8961892550bffff,0.0043008091578575,1,1.0,4,0,12.921591804001316,77.65745672066868,0.0,Bellandur,0,0.0,1
89618925527ffff,0.0002530338077215,10,1.0,4,0,12.917362020347868,77.6453428950814,0.0,HSR Layout,0,0.0,7
8961892552fffff,5.982696925150786e-06,468,1.0277777777777777,1,0,12.9205673055434,77.64599940022336,0.0,HSR Layout,1,-208.09583333333336,91
89618925533ffff,1.9339549271231765e-05,208,1.0,0,0,12.91627154355507,77.65074296207473,0.0,HSR Layout,0,0.0,108
8961892553bffff,3.925267339547678e-05,100,1.0,1,0,12.91947691356808,77.65139956077289,0.0,HSR Layout,0,0.0,68
89618925567ffff,7.632086099754961e-05,40,1.0,3,0,12.92483013515679,77.64968430695359,0.0,HSR Layout,0,0.0,36
89618925573ffff,0.0021859487955666,2,1.0,2,1,12.923739781028996,77.65508475215235,0.0,Bellandur,0,0.0,9
89618925577ffff,3.1965950517489626e-06,864,1.0416666666666667,1,0,12.922682289904667,77.65205617795479,0.0,HSR Layout,1,-208.09583333333336,97
89618925593ffff,0.0025884348557182,1,1.0,4,0,12.908736208759333,77.6632591778722,0.0,Bellandur,0,0.0,1
896189255a3ffff,5.132519154786583e-05,72,1.0,1,0,12.910918131431847,77.65245817024962,0.0,HSR Layout,0,0.0,65
896189255a7ffff,0.0024610162674589,1,1.0,4,0,12.909860822585069,77.64942982012717,0.0,HSR Layout,0,0.0,1
896189255abffff,7.64622653744133e-05,40,1.0,2,0,12.914123534318827,77.65311478799917,0.0,HSR Layout,0,0.0,13
896189255afffff,8.1514733860489e-05,40,1.0,1,0,12.913066179886968,77.65008638185968,0.0,HSR Layout,0,0.0,16
896189255b7ffff,0.0026140103590023,1,1.0,0,1,12.90771273492191,77.65180157098311,0.0,HSR Layout,0,0.0,6
896189255c3ffff,0.002565536046056,1,1.0,3,0,12.91835294507752,77.66522964787347,0.0,Bellandur,0,0.0,1
